Seq,Phylum,Class,Order,Family,Genus
DH_3496,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3497,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011
DH_3504,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3513,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3544,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3549,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3568,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3582,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3585,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3593,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3640,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3651,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3654,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3655,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3660,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3666,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3686,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3715,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3719,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3752,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3768,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3774,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3775,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3797,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3801,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3842,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3843,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3844,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3850,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3855,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3857,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3867,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_3868,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3872,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3875,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_3894,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3913,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3921,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3927,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3938,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3963,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3994,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_3995,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_4019,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_4028,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4030,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4039,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4040,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4064,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4066,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4080,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_4101,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4102,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4130,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4135,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4169,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4175,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4231,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4233,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4236,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4237,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4242,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4256,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4307,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4315,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4390,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4401,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_4414,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4419,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4444,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4448,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4455,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4474,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4488,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4507,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_4526,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4529,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_4579,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4581,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4629,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4635,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_4668,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4682,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4694,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4697,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4704,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4748,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4751,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4763,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4779,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4792,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4794,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4795,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4796,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4797,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4821,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4822,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4824,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4855,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4904,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4916,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4932,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4937,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_4956,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_4985,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5006,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5041,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5043,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5051,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5061,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5078,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5104,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5107,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5108,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5112,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5113,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5114,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5119,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5125,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5126,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5154,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5170,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5191,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5198,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5206,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5227,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5234,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5264,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5266,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5274,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5276,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5287,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5289,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5291,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5292,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5298,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5306,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5322,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5324,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5328,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5331,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5343,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5369,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5411,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5415,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5432,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5496,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5506,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5509,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5512,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5519,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5522,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5523,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5527,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5545,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5563,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_5599,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_5630,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5635,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5646,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5663,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5718,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5723,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5762,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5763,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5784,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5790,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5793,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5794,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5800,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5803,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5804,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5809,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5822,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5836,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5845,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5909,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_5917,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5927,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_5929,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_5942,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6001,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6006,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6009,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_6011,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6024,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011
DH_6036,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6037,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6041,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6047,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6066,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6069,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6110,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_6111,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6127,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6187,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6193,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6222,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6224,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6229,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6234,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6250,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6251,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_6252,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6262,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6302,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6325,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6333,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6342,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6351,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6352,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6353,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6354,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6356,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6363,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6372,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6404,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6409,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6413,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_6417,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6421,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6431,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6466,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6490,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6497,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6515,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6549,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6556,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_6561,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6570,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6572,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6582,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_6587,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6595,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6599,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6606,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6622,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6661,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6669,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6675,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6677,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6728,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6736,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6740,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6742,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6758,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6774,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011
DH_6820,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6837,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_6896,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_6897,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6930,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6936,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6952,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6955,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6956,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6959,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6969,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6970,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6980,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6982,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_6984,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_7010,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011
DH_7016,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_7024,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_7025,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7027,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7031,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7038,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_7051,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_7057,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_7074,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_7087,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7107,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7110,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA286-E23
DH_7138,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7141,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7154,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7174,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_7179,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7186,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7190,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7191,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7195,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7197,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7200,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7220,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_7225,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7230,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7231,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7233,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7247,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7275,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7277,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7281,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7284,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7285,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7286,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7287,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7288,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
DH_7290,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,GW2011_GWC1_47_15
DH_7293,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7299,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7301,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7306,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,NA
DH_7307,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC AAA011-D5
